Date,Open,High,Low,Close,Volume
2024-03-08 16:30:00,67506.0,67973.0,67433.1,67846.7,3698.34
2024-03-08 17:00:00,67846.7,68140.0,67613.1,67984.9,5180.7
2024-03-08 17:30:00,67984.9,68749.9,67978.0,68504.0,10404.473
2024-03-08 18:00:00,68504.0,69950.0,68400.5,69749.7,14856.468
2024-03-08 18:30:00,69749.7,70320.0,67091.7,67666.0,35688.539
2024-03-08 19:00:00,67666.0,67907.3,66135.1,66897.5,23738.957
2024-03-08 19:30:00,66897.5,68036.6,66739.6,67877.5,7429.3
2024-03-08 20:00:00,67877.5,68423.2,67730.2,68333.3,5087.143
2024-03-08 20:30:00,68333.3,68910.0,68280.0,68416.1,6314.449
2024-03-08 21:00:00,68416.1,68914.5,68135.0,68507.3,4587.454
2024-03-08 21:30:00,68507.3,68733.0,68356.8,68646.2,1644.086
2024-03-08 22:00:00,68646.2,68850.0,68164.1,68500.0,3545.787
2024-03-08 22:30:00,68500.0,68940.9,68266.6,68940.8,2228.416
2024-03-08 23:00:00,68940.8,69476.4,68866.5,69068.9,6047.914
2024-03-08 23:30:00,69068.9,69300.0,68946.6,69123.0,2439.996
2024-03-09 00:00:00,69123.0,69232.0,68508.3,68760.9,3616.762
2024-03-09 00:30:00,68760.9,68862.9,67779.5,68213.1,4750.115
2024-03-09 01:00:00,68213.1,68436.5,68000.5,68254.5,2087.576
2024-03-09 01:30:00,68254.5,68470.6,68132.9,68133.0,864.983
2024-03-09 02:00:00,68133.0,68440.0,68126.0,68231.9,868.173
2024-03-09 02:30:00,68231.9,68370.2,68072.0,68165.0,1312.264
2024-03-09 03:00:00,68165.0,68329.9,68053.9,68139.0,936.246
2024-03-09 03:30:00,68139.0,68219.7,68050.0,68138.9,1140.735
2024-03-09 04:00:00,68138.9,68156.9,67951.0,68150.0,1107.927
2024-03-09 04:30:00,68150.0,68208.9,67897.4,67966.1,1068.326
2024-03-09 05:00:00,67966.1,68122.6,67900.3,68109.5,559.674
2024-03-09 05:30:00,68109.5,68265.5,68044.4,68200.0,924.007
2024-03-09 06:00:00,68200.0,68346.3,68109.0,68270.1,732.035
2024-03-09 06:30:00,68270.1,68308.5,68194.9,68290.1,287.511
2024-03-09 07:00:00,68290.1,68299.2,68179.2,68258.7,374.492
2024-03-09 07:30:00,68258.7,68432.4,68225.0,68351.1,895.537
